video_id,frames_path,label
original__831,faces_ffpp/original__831.npz,0
original__832,faces_ffpp/original__832.npz,0
original__833,faces_ffpp/original__833.npz,0
original__834,faces_ffpp/original__834.npz,0
original__835,faces_ffpp/original__835.npz,0
original__836,faces_ffpp/original__836.npz,0
original__838,faces_ffpp/original__838.npz,0
original__839,faces_ffpp/original__839.npz,0
original__840,faces_ffpp/original__840.npz,0
original__841,faces_ffpp/original__841.npz,0
original__842,faces_ffpp/original__842.npz,0
original__843,faces_ffpp/original__843.npz,0
original__844,faces_ffpp/original__844.npz,0
original__846,faces_ffpp/original__846.npz,0
original__847,faces_ffpp/original__847.npz,0
original__848,faces_ffpp/original__848.npz,0
original__850,faces_ffpp/original__850.npz,0
original__851,faces_ffpp/original__851.npz,0
original__852,faces_ffpp/original__852.npz,0
original__853,faces_ffpp/original__853.npz,0
original__854,faces_ffpp/original__854.npz,0
original__855,faces_ffpp/original__855.npz,0
original__856,faces_ffpp/original__856.npz,0
original__857,faces_ffpp/original__857.npz,0
original__858,faces_ffpp/original__858.npz,0
original__860,faces_ffpp/original__860.npz,0
original__861,faces_ffpp/original__861.npz,0
original__862,faces_ffpp/original__862.npz,0
original__863,faces_ffpp/original__863.npz,0
original__864,faces_ffpp/original__864.npz,0
original__868,faces_ffpp/original__868.npz,0
original__869,faces_ffpp/original__869.npz,0
original__870,faces_ffpp/original__870.npz,0
original__871,faces_ffpp/original__871.npz,0
original__872,faces_ffpp/original__872.npz,0
original__873,faces_ffpp/original__873.npz,0
original__874,faces_ffpp/original__874.npz,0
original__875,faces_ffpp/original__875.npz,0
original__876,faces_ffpp/original__876.npz,0
original__877,faces_ffpp/original__877.npz,0
original__878,faces_ffpp/original__878.npz,0
original__880,faces_ffpp/original__880.npz,0
original__881,faces_ffpp/original__881.npz,0
original__882,faces_ffpp/original__882.npz,0
original__885,faces_ffpp/original__885.npz,0
original__886,faces_ffpp/original__886.npz,0
original__887,faces_ffpp/original__887.npz,0
original__888,faces_ffpp/original__888.npz,0
original__889,faces_ffpp/original__889.npz,0
original__890,faces_ffpp/original__890.npz,0
original__891,faces_ffpp/original__891.npz,0
original__894,faces_ffpp/original__894.npz,0
original__895,faces_ffpp/original__895.npz,0
original__896,faces_ffpp/original__896.npz,0
original__897,faces_ffpp/original__897.npz,0
original__898,faces_ffpp/original__898.npz,0
original__900,faces_ffpp/original__900.npz,0
original__903,faces_ffpp/original__903.npz,0
original__904,faces_ffpp/original__904.npz,0
original__905,faces_ffpp/original__905.npz,0
original__906,faces_ffpp/original__906.npz,0
original__907,faces_ffpp/original__907.npz,0
original__908,faces_ffpp/original__908.npz,0
original__909,faces_ffpp/original__909.npz,0
original__910,faces_ffpp/original__910.npz,0
original__911,faces_ffpp/original__911.npz,0
original__912,faces_ffpp/original__912.npz,0
original__913,faces_ffpp/original__913.npz,0
original__915,faces_ffpp/original__915.npz,0
original__916,faces_ffpp/original__916.npz,0
original__918,faces_ffpp/original__918.npz,0
original__919,faces_ffpp/original__919.npz,0
original__920,faces_ffpp/original__920.npz,0
original__921,faces_ffpp/original__921.npz,0
original__922,faces_ffpp/original__922.npz,0
original__923,faces_ffpp/original__923.npz,0
original__925,faces_ffpp/original__925.npz,0
original__926,faces_ffpp/original__926.npz,0
original__927,faces_ffpp/original__927.npz,0
original__928,faces_ffpp/original__928.npz,0
original__929,faces_ffpp/original__929.npz,0
original__930,faces_ffpp/original__930.npz,0
original__931,faces_ffpp/original__931.npz,0
original__932,faces_ffpp/original__932.npz,0
original__933,faces_ffpp/original__933.npz,0
original__934,faces_ffpp/original__934.npz,0
original__935,faces_ffpp/original__935.npz,0
original__937,faces_ffpp/original__937.npz,0
original__939,faces_ffpp/original__939.npz,0
original__940,faces_ffpp/original__940.npz,0
original__943,faces_ffpp/original__943.npz,0
original__944,faces_ffpp/original__944.npz,0
original__945,faces_ffpp/original__945.npz,0
original__946,faces_ffpp/original__946.npz,0
original__949,faces_ffpp/original__949.npz,0
original__950,faces_ffpp/original__950.npz,0
original__951,faces_ffpp/original__951.npz,0
original__952,faces_ffpp/original__952.npz,0
original__953,faces_ffpp/original__953.npz,0
original__954,faces_ffpp/original__954.npz,0
original__955,faces_ffpp/original__955.npz,0
original__956,faces_ffpp/original__956.npz,0
original__957,faces_ffpp/original__957.npz,0
original__958,faces_ffpp/original__958.npz,0
original__960,faces_ffpp/original__960.npz,0
original__961,faces_ffpp/original__961.npz,0
original__962,faces_ffpp/original__962.npz,0
original__963,faces_ffpp/original__963.npz,0
original__964,faces_ffpp/original__964.npz,0
original__965,faces_ffpp/original__965.npz,0
original__966,faces_ffpp/original__966.npz,0
original__967,faces_ffpp/original__967.npz,0
original__968,faces_ffpp/original__968.npz,0
original__969,faces_ffpp/original__969.npz,0
original__970,faces_ffpp/original__970.npz,0
original__971,faces_ffpp/original__971.npz,0
original__972,faces_ffpp/original__972.npz,0
original__975,faces_ffpp/original__975.npz,0
original__976,faces_ffpp/original__976.npz,0
original__979,faces_ffpp/original__979.npz,0
original__980,faces_ffpp/original__980.npz,0
original__981,faces_ffpp/original__981.npz,0
original__982,faces_ffpp/original__982.npz,0
original__983,faces_ffpp/original__983.npz,0
original__984,faces_ffpp/original__984.npz,0
original__987,faces_ffpp/original__987.npz,0
original__988,faces_ffpp/original__988.npz,0
original__990,faces_ffpp/original__990.npz,0
original__991,faces_ffpp/original__991.npz,0
original__992,faces_ffpp/original__992.npz,0
original__993,faces_ffpp/original__993.npz,0
original__994,faces_ffpp/original__994.npz,0
original__996,faces_ffpp/original__996.npz,0
original__997,faces_ffpp/original__997.npz,0
original__999,faces_ffpp/original__999.npz,0
deepfakes__000_003,faces_ffpp/deepfakes__000_003.npz,1
deepfakes__001_870,faces_ffpp/deepfakes__001_870.npz,1
deepfakes__002_006,faces_ffpp/deepfakes__002_006.npz,1
deepfakes__003_000,faces_ffpp/deepfakes__003_000.npz,1
deepfakes__004_982,faces_ffpp/deepfakes__004_982.npz,1
deepfakes__005_010,faces_ffpp/deepfakes__005_010.npz,1
deepfakes__006_002,faces_ffpp/deepfakes__006_002.npz,1
deepfakes__007_132,faces_ffpp/deepfakes__007_132.npz,1
deepfakes__008_990,faces_ffpp/deepfakes__008_990.npz,1
deepfakes__009_027,faces_ffpp/deepfakes__009_027.npz,1
deepfakes__011_805,faces_ffpp/deepfakes__011_805.npz,1
deepfakes__012_026,faces_ffpp/deepfakes__012_026.npz,1
deepfakes__013_883,faces_ffpp/deepfakes__013_883.npz,1
deepfakes__014_790,faces_ffpp/deepfakes__014_790.npz,1
deepfakes__015_919,faces_ffpp/deepfakes__015_919.npz,1
deepfakes__016_209,faces_ffpp/deepfakes__016_209.npz,1
deepfakes__017_803,faces_ffpp/deepfakes__017_803.npz,1
deepfakes__018_019,faces_ffpp/deepfakes__018_019.npz,1
deepfakes__019_018,faces_ffpp/deepfakes__019_018.npz,1
deepfakes__020_344,faces_ffpp/deepfakes__020_344.npz,1
deepfakes__021_312,faces_ffpp/deepfakes__021_312.npz,1
deepfakes__022_489,faces_ffpp/deepfakes__022_489.npz,1
deepfakes__024_073,faces_ffpp/deepfakes__024_073.npz,1
deepfakes__026_012,faces_ffpp/deepfakes__026_012.npz,1
deepfakes__027_009,faces_ffpp/deepfakes__027_009.npz,1
deepfakes__028_068,faces_ffpp/deepfakes__028_068.npz,1
deepfakes__029_048,faces_ffpp/deepfakes__029_048.npz,1
deepfakes__031_163,faces_ffpp/deepfakes__031_163.npz,1
deepfakes__032_944,faces_ffpp/deepfakes__032_944.npz,1
deepfakes__033_097,faces_ffpp/deepfakes__033_097.npz,1
deepfakes__034_590,faces_ffpp/deepfakes__034_590.npz,1
deepfakes__035_036,faces_ffpp/deepfakes__035_036.npz,1
deepfakes__036_035,faces_ffpp/deepfakes__036_035.npz,1
deepfakes__037_072,faces_ffpp/deepfakes__037_072.npz,1
deepfakes__038_125,faces_ffpp/deepfakes__038_125.npz,1
deepfakes__040_997,faces_ffpp/deepfakes__040_997.npz,1
deepfakes__041_063,faces_ffpp/deepfakes__041_063.npz,1
deepfakes__042_084,faces_ffpp/deepfakes__042_084.npz,1
deepfakes__043_110,faces_ffpp/deepfakes__043_110.npz,1
deepfakes__045_889,faces_ffpp/deepfakes__045_889.npz,1
deepfakes__046_904,faces_ffpp/deepfakes__046_904.npz,1
deepfakes__047_862,faces_ffpp/deepfakes__047_862.npz,1
deepfakes__048_029,faces_ffpp/deepfakes__048_029.npz,1
deepfakes__049_946,faces_ffpp/deepfakes__049_946.npz,1
deepfakes__050_059,faces_ffpp/deepfakes__050_059.npz,1
deepfakes__051_332,faces_ffpp/deepfakes__051_332.npz,1
deepfakes__052_108,faces_ffpp/deepfakes__052_108.npz,1
deepfakes__053_095,faces_ffpp/deepfakes__053_095.npz,1
deepfakes__056_996,faces_ffpp/deepfakes__056_996.npz,1
deepfakes__057_070,faces_ffpp/deepfakes__057_070.npz,1
deepfakes__058_039,faces_ffpp/deepfakes__058_039.npz,1
deepfakes__061_080,faces_ffpp/deepfakes__061_080.npz,1
deepfakes__062_066,faces_ffpp/deepfakes__062_066.npz,1
deepfakes__064_991,faces_ffpp/deepfakes__064_991.npz,1
deepfakes__065_089,faces_ffpp/deepfakes__065_089.npz,1
deepfakes__068_028,faces_ffpp/deepfakes__068_028.npz,1
deepfakes__069_961,faces_ffpp/deepfakes__069_961.npz,1
deepfakes__071_054,faces_ffpp/deepfakes__071_054.npz,1
deepfakes__073_024,faces_ffpp/deepfakes__073_024.npz,1
deepfakes__074_825,faces_ffpp/deepfakes__074_825.npz,1
deepfakes__075_977,faces_ffpp/deepfakes__075_977.npz,1
deepfakes__077_100,faces_ffpp/deepfakes__077_100.npz,1
deepfakes__079_076,faces_ffpp/deepfakes__079_076.npz,1
deepfakes__080_061,faces_ffpp/deepfakes__080_061.npz,1
deepfakes__081_087,faces_ffpp/deepfakes__081_087.npz,1
deepfakes__082_103,faces_ffpp/deepfakes__082_103.npz,1
deepfakes__083_213,faces_ffpp/deepfakes__083_213.npz,1
deepfakes__084_042,faces_ffpp/deepfakes__084_042.npz,1
deepfakes__085_124,faces_ffpp/deepfakes__085_124.npz,1
deepfakes__087_081,faces_ffpp/deepfakes__087_081.npz,1
deepfakes__089_065,faces_ffpp/deepfakes__089_065.npz,1
deepfakes__090_086,faces_ffpp/deepfakes__090_086.npz,1
deepfakes__091_116,faces_ffpp/deepfakes__091_116.npz,1
deepfakes__092_098,faces_ffpp/deepfakes__092_098.npz,1
deepfakes__093_121,faces_ffpp/deepfakes__093_121.npz,1
deepfakes__094_111,faces_ffpp/deepfakes__094_111.npz,1
deepfakes__095_053,faces_ffpp/deepfakes__095_053.npz,1
deepfakes__097_033,faces_ffpp/deepfakes__097_033.npz,1
deepfakes__098_092,faces_ffpp/deepfakes__098_092.npz,1
deepfakes__099_295,faces_ffpp/deepfakes__099_295.npz,1
deepfakes__100_077,faces_ffpp/deepfakes__100_077.npz,1
deepfakes__102_114,faces_ffpp/deepfakes__102_114.npz,1
deepfakes__103_082,faces_ffpp/deepfakes__103_082.npz,1
deepfakes__104_126,faces_ffpp/deepfakes__104_126.npz,1
deepfakes__105_180,faces_ffpp/deepfakes__105_180.npz,1
deepfakes__106_198,faces_ffpp/deepfakes__106_198.npz,1
deepfakes__108_052,faces_ffpp/deepfakes__108_052.npz,1
deepfakes__109_107,faces_ffpp/deepfakes__109_107.npz,1
deepfakes__111_094,faces_ffpp/deepfakes__111_094.npz,1
deepfakes__112_892,faces_ffpp/deepfakes__112_892.npz,1
deepfakes__113_983,faces_ffpp/deepfakes__113_983.npz,1
deepfakes__114_102,faces_ffpp/deepfakes__114_102.npz,1
deepfakes__115_939,faces_ffpp/deepfakes__115_939.npz,1
deepfakes__116_091,faces_ffpp/deepfakes__116_091.npz,1
deepfakes__117_217,faces_ffpp/deepfakes__117_217.npz,1
deepfakes__118_120,faces_ffpp/deepfakes__118_120.npz,1
deepfakes__119_123,faces_ffpp/deepfakes__119_123.npz,1
deepfakes__121_093,faces_ffpp/deepfakes__121_093.npz,1
deepfakes__122_144,faces_ffpp/deepfakes__122_144.npz,1
deepfakes__123_119,faces_ffpp/deepfakes__123_119.npz,1
deepfakes__124_085,faces_ffpp/deepfakes__124_085.npz,1
deepfakes__125_038,faces_ffpp/deepfakes__125_038.npz,1
deepfakes__126_104,faces_ffpp/deepfakes__126_104.npz,1
deepfakes__127_129,faces_ffpp/deepfakes__127_129.npz,1
deepfakes__128_896,faces_ffpp/deepfakes__128_896.npz,1
deepfakes__129_127,faces_ffpp/deepfakes__129_127.npz,1
deepfakes__130_139,faces_ffpp/deepfakes__130_139.npz,1
deepfakes__131_518,faces_ffpp/deepfakes__131_518.npz,1
deepfakes__132_007,faces_ffpp/deepfakes__132_007.npz,1
deepfakes__133_148,faces_ffpp/deepfakes__133_148.npz,1
deepfakes__134_192,faces_ffpp/deepfakes__134_192.npz,1
deepfakes__135_880,faces_ffpp/deepfakes__135_880.npz,1
deepfakes__138_142,faces_ffpp/deepfakes__138_142.npz,1
deepfakes__140_143,faces_ffpp/deepfakes__140_143.npz,1
deepfakes__141_161,faces_ffpp/deepfakes__141_161.npz,1
deepfakes__142_138,faces_ffpp/deepfakes__142_138.npz,1
deepfakes__143_140,faces_ffpp/deepfakes__143_140.npz,1
deepfakes__144_122,faces_ffpp/deepfakes__144_122.npz,1
deepfakes__145_299,faces_ffpp/deepfakes__145_299.npz,1
deepfakes__146_256,faces_ffpp/deepfakes__146_256.npz,1
deepfakes__147_055,faces_ffpp/deepfakes__147_055.npz,1
deepfakes__148_133,faces_ffpp/deepfakes__148_133.npz,1
deepfakes__149_152,faces_ffpp/deepfakes__149_152.npz,1
deepfakes__150_153,faces_ffpp/deepfakes__150_153.npz,1
deepfakes__151_225,faces_ffpp/deepfakes__151_225.npz,1
deepfakes__152_149,faces_ffpp/deepfakes__152_149.npz,1
deepfakes__153_150,faces_ffpp/deepfakes__153_150.npz,1
deepfakes__154_386,faces_ffpp/deepfakes__154_386.npz,1
deepfakes__155_576,faces_ffpp/deepfakes__155_576.npz,1
deepfakes__156_243,faces_ffpp/deepfakes__156_243.npz,1
deepfakes__157_245,faces_ffpp/deepfakes__157_245.npz,1
deepfakes__159_175,faces_ffpp/deepfakes__159_175.npz,1
deepfakes__160_928,faces_ffpp/deepfakes__160_928.npz,1
deepfakes__161_141,faces_ffpp/deepfakes__161_141.npz,1
deepfakes__162_330,faces_ffpp/deepfakes__162_330.npz,1
deepfakes__163_031,faces_ffpp/deepfakes__163_031.npz,1
deepfakes__164_216,faces_ffpp/deepfakes__164_216.npz,1
deepfakes__165_137,faces_ffpp/deepfakes__165_137.npz,1
deepfakes__166_167,faces_ffpp/deepfakes__166_167.npz,1
deepfakes__167_166,faces_ffpp/deepfakes__167_166.npz,1
deepfakes__169_227,faces_ffpp/deepfakes__169_227.npz,1
deepfakes__170_186,faces_ffpp/deepfakes__170_186.npz,1
deepfakes__171_173,faces_ffpp/deepfakes__171_173.npz,1
deepfakes__172_582,faces_ffpp/deepfakes__172_582.npz,1
deepfakes__173_171,faces_ffpp/deepfakes__173_171.npz,1
deepfakes__175_159,faces_ffpp/deepfakes__175_159.npz,1
