video_id,frames_path,label,split
original__759,faces_ffpp/original__759.npz,0,train
original__760,faces_ffpp/original__760.npz,0,train
original__762,faces_ffpp/original__762.npz,0,train
original__763,faces_ffpp/original__763.npz,0,train
original__765,faces_ffpp/original__765.npz,0,train
original__766,faces_ffpp/original__766.npz,0,train
original__768,faces_ffpp/original__768.npz,0,train
original__769,faces_ffpp/original__769.npz,0,train
original__770,faces_ffpp/original__770.npz,0,train
original__771,faces_ffpp/original__771.npz,0,train
original__772,faces_ffpp/original__772.npz,0,train
original__773,faces_ffpp/original__773.npz,0,train
original__774,faces_ffpp/original__774.npz,0,train
original__775,faces_ffpp/original__775.npz,0,train
original__776,faces_ffpp/original__776.npz,0,train
original__777,faces_ffpp/original__777.npz,0,train
original__778,faces_ffpp/original__778.npz,0,train
original__779,faces_ffpp/original__779.npz,0,train
original__780,faces_ffpp/original__780.npz,0,train
original__781,faces_ffpp/original__781.npz,0,train
original__782,faces_ffpp/original__782.npz,0,train
original__783,faces_ffpp/original__783.npz,0,train
original__784,faces_ffpp/original__784.npz,0,train
original__785,faces_ffpp/original__785.npz,0,train
original__786,faces_ffpp/original__786.npz,0,train
original__788,faces_ffpp/original__788.npz,0,train
original__789,faces_ffpp/original__789.npz,0,train
original__790,faces_ffpp/original__790.npz,0,train
original__791,faces_ffpp/original__791.npz,0,train
original__792,faces_ffpp/original__792.npz,0,train
original__793,faces_ffpp/original__793.npz,0,train
original__794,faces_ffpp/original__794.npz,0,train
original__795,faces_ffpp/original__795.npz,0,train
original__796,faces_ffpp/original__796.npz,0,train
original__797,faces_ffpp/original__797.npz,0,train
original__798,faces_ffpp/original__798.npz,0,train
original__799,faces_ffpp/original__799.npz,0,train
original__801,faces_ffpp/original__801.npz,0,train
original__803,faces_ffpp/original__803.npz,0,train
original__804,faces_ffpp/original__804.npz,0,train
original__805,faces_ffpp/original__805.npz,0,train
original__806,faces_ffpp/original__806.npz,0,train
original__807,faces_ffpp/original__807.npz,0,train
original__808,faces_ffpp/original__808.npz,0,train
original__809,faces_ffpp/original__809.npz,0,train
original__812,faces_ffpp/original__812.npz,0,train
original__813,faces_ffpp/original__813.npz,0,train
original__814,faces_ffpp/original__814.npz,0,train
original__815,faces_ffpp/original__815.npz,0,train
original__817,faces_ffpp/original__817.npz,0,train
original__818,faces_ffpp/original__818.npz,0,train
original__819,faces_ffpp/original__819.npz,0,train
original__821,faces_ffpp/original__821.npz,0,train
original__824,faces_ffpp/original__824.npz,0,train
original__825,faces_ffpp/original__825.npz,0,train
original__827,faces_ffpp/original__827.npz,0,train
original__828,faces_ffpp/original__828.npz,0,train
original__830,faces_ffpp/original__830.npz,0,train
original__831,faces_ffpp/original__831.npz,0,train
original__832,faces_ffpp/original__832.npz,0,train
original__833,faces_ffpp/original__833.npz,0,train
original__834,faces_ffpp/original__834.npz,0,train
original__835,faces_ffpp/original__835.npz,0,train
original__836,faces_ffpp/original__836.npz,0,train
original__838,faces_ffpp/original__838.npz,0,train
original__839,faces_ffpp/original__839.npz,0,train
original__840,faces_ffpp/original__840.npz,0,train
original__841,faces_ffpp/original__841.npz,0,train
original__842,faces_ffpp/original__842.npz,0,train
original__843,faces_ffpp/original__843.npz,0,train
original__844,faces_ffpp/original__844.npz,0,train
original__846,faces_ffpp/original__846.npz,0,train
original__847,faces_ffpp/original__847.npz,0,train
original__848,faces_ffpp/original__848.npz,0,train
original__850,faces_ffpp/original__850.npz,0,train
original__851,faces_ffpp/original__851.npz,0,train
original__852,faces_ffpp/original__852.npz,0,train
original__853,faces_ffpp/original__853.npz,0,train
original__854,faces_ffpp/original__854.npz,0,train
original__855,faces_ffpp/original__855.npz,0,train
original__856,faces_ffpp/original__856.npz,0,train
original__857,faces_ffpp/original__857.npz,0,train
original__858,faces_ffpp/original__858.npz,0,train
original__860,faces_ffpp/original__860.npz,0,train
original__861,faces_ffpp/original__861.npz,0,train
original__862,faces_ffpp/original__862.npz,0,train
original__863,faces_ffpp/original__863.npz,0,train
original__864,faces_ffpp/original__864.npz,0,train
original__868,faces_ffpp/original__868.npz,0,train
original__869,faces_ffpp/original__869.npz,0,train
original__870,faces_ffpp/original__870.npz,0,train
original__871,faces_ffpp/original__871.npz,0,train
original__872,faces_ffpp/original__872.npz,0,train
original__873,faces_ffpp/original__873.npz,0,train
original__874,faces_ffpp/original__874.npz,0,train
original__875,faces_ffpp/original__875.npz,0,train
original__876,faces_ffpp/original__876.npz,0,train
original__877,faces_ffpp/original__877.npz,0,train
original__878,faces_ffpp/original__878.npz,0,train
original__880,faces_ffpp/original__880.npz,0,train
original__881,faces_ffpp/original__881.npz,0,train
original__882,faces_ffpp/original__882.npz,0,train
original__885,faces_ffpp/original__885.npz,0,train
original__886,faces_ffpp/original__886.npz,0,train
original__887,faces_ffpp/original__887.npz,0,train
original__888,faces_ffpp/original__888.npz,0,train
original__889,faces_ffpp/original__889.npz,0,train
original__890,faces_ffpp/original__890.npz,0,train
original__891,faces_ffpp/original__891.npz,0,train
original__894,faces_ffpp/original__894.npz,0,train
original__895,faces_ffpp/original__895.npz,0,train
original__896,faces_ffpp/original__896.npz,0,train
original__897,faces_ffpp/original__897.npz,0,train
original__898,faces_ffpp/original__898.npz,0,train
original__900,faces_ffpp/original__900.npz,0,train
original__903,faces_ffpp/original__903.npz,0,train
original__904,faces_ffpp/original__904.npz,0,train
original__905,faces_ffpp/original__905.npz,0,train
original__906,faces_ffpp/original__906.npz,0,train
original__907,faces_ffpp/original__907.npz,0,train
original__908,faces_ffpp/original__908.npz,0,train
original__909,faces_ffpp/original__909.npz,0,train
original__910,faces_ffpp/original__910.npz,0,train
original__911,faces_ffpp/original__911.npz,0,train
original__912,faces_ffpp/original__912.npz,0,train
original__913,faces_ffpp/original__913.npz,0,train
original__915,faces_ffpp/original__915.npz,0,train
original__916,faces_ffpp/original__916.npz,0,train
original__918,faces_ffpp/original__918.npz,0,train
original__919,faces_ffpp/original__919.npz,0,train
original__920,faces_ffpp/original__920.npz,0,train
original__921,faces_ffpp/original__921.npz,0,train
original__922,faces_ffpp/original__922.npz,0,train
original__923,faces_ffpp/original__923.npz,0,train
original__925,faces_ffpp/original__925.npz,0,train
original__926,faces_ffpp/original__926.npz,0,train
original__927,faces_ffpp/original__927.npz,0,train
original__928,faces_ffpp/original__928.npz,0,train
original__929,faces_ffpp/original__929.npz,0,train
original__930,faces_ffpp/original__930.npz,0,train
original__931,faces_ffpp/original__931.npz,0,train
original__932,faces_ffpp/original__932.npz,0,train
original__933,faces_ffpp/original__933.npz,0,train
original__934,faces_ffpp/original__934.npz,0,train
original__935,faces_ffpp/original__935.npz,0,train
original__937,faces_ffpp/original__937.npz,0,train
original__939,faces_ffpp/original__939.npz,0,train
original__940,faces_ffpp/original__940.npz,0,train
original__943,faces_ffpp/original__943.npz,0,train
original__944,faces_ffpp/original__944.npz,0,train
original__945,faces_ffpp/original__945.npz,0,train
original__946,faces_ffpp/original__946.npz,0,train
original__949,faces_ffpp/original__949.npz,0,train
original__950,faces_ffpp/original__950.npz,0,train
original__951,faces_ffpp/original__951.npz,0,train
original__952,faces_ffpp/original__952.npz,0,train
original__953,faces_ffpp/original__953.npz,0,train
original__954,faces_ffpp/original__954.npz,0,train
original__955,faces_ffpp/original__955.npz,0,train
original__956,faces_ffpp/original__956.npz,0,train
original__957,faces_ffpp/original__957.npz,0,train
original__958,faces_ffpp/original__958.npz,0,train
original__960,faces_ffpp/original__960.npz,0,train
original__961,faces_ffpp/original__961.npz,0,train
original__962,faces_ffpp/original__962.npz,0,train
original__963,faces_ffpp/original__963.npz,0,train
original__964,faces_ffpp/original__964.npz,0,train
original__965,faces_ffpp/original__965.npz,0,train
original__966,faces_ffpp/original__966.npz,0,train
original__967,faces_ffpp/original__967.npz,0,train
original__968,faces_ffpp/original__968.npz,0,train
original__969,faces_ffpp/original__969.npz,0,train
original__970,faces_ffpp/original__970.npz,0,train
original__971,faces_ffpp/original__971.npz,0,train
original__972,faces_ffpp/original__972.npz,0,train
original__975,faces_ffpp/original__975.npz,0,train
original__976,faces_ffpp/original__976.npz,0,train
original__979,faces_ffpp/original__979.npz,0,train
original__980,faces_ffpp/original__980.npz,0,train
original__981,faces_ffpp/original__981.npz,0,train
original__982,faces_ffpp/original__982.npz,0,train
original__983,faces_ffpp/original__983.npz,0,train
original__984,faces_ffpp/original__984.npz,0,train
original__987,faces_ffpp/original__987.npz,0,train
original__988,faces_ffpp/original__988.npz,0,train
original__990,faces_ffpp/original__990.npz,0,train
original__991,faces_ffpp/original__991.npz,0,train
original__992,faces_ffpp/original__992.npz,0,train
original__993,faces_ffpp/original__993.npz,0,train
original__994,faces_ffpp/original__994.npz,0,train
original__996,faces_ffpp/original__996.npz,0,train
original__997,faces_ffpp/original__997.npz,0,train
original__999,faces_ffpp/original__999.npz,0,train
deepfakes__000_003,faces_ffpp/deepfakes__000_003.npz,1,train
deepfakes__001_870,faces_ffpp/deepfakes__001_870.npz,1,train
deepfakes__002_006,faces_ffpp/deepfakes__002_006.npz,1,train
deepfakes__003_000,faces_ffpp/deepfakes__003_000.npz,1,train
deepfakes__004_982,faces_ffpp/deepfakes__004_982.npz,1,train
deepfakes__005_010,faces_ffpp/deepfakes__005_010.npz,1,train
deepfakes__006_002,faces_ffpp/deepfakes__006_002.npz,1,train
deepfakes__007_132,faces_ffpp/deepfakes__007_132.npz,1,train
deepfakes__008_990,faces_ffpp/deepfakes__008_990.npz,1,train
deepfakes__009_027,faces_ffpp/deepfakes__009_027.npz,1,train
deepfakes__011_805,faces_ffpp/deepfakes__011_805.npz,1,train
deepfakes__012_026,faces_ffpp/deepfakes__012_026.npz,1,train
deepfakes__013_883,faces_ffpp/deepfakes__013_883.npz,1,train
deepfakes__014_790,faces_ffpp/deepfakes__014_790.npz,1,train
deepfakes__015_919,faces_ffpp/deepfakes__015_919.npz,1,train
deepfakes__016_209,faces_ffpp/deepfakes__016_209.npz,1,train
deepfakes__017_803,faces_ffpp/deepfakes__017_803.npz,1,train
deepfakes__018_019,faces_ffpp/deepfakes__018_019.npz,1,train
deepfakes__019_018,faces_ffpp/deepfakes__019_018.npz,1,train
deepfakes__020_344,faces_ffpp/deepfakes__020_344.npz,1,train
deepfakes__021_312,faces_ffpp/deepfakes__021_312.npz,1,train
deepfakes__022_489,faces_ffpp/deepfakes__022_489.npz,1,train
deepfakes__024_073,faces_ffpp/deepfakes__024_073.npz,1,train
deepfakes__026_012,faces_ffpp/deepfakes__026_012.npz,1,train
deepfakes__027_009,faces_ffpp/deepfakes__027_009.npz,1,train
deepfakes__028_068,faces_ffpp/deepfakes__028_068.npz,1,train
deepfakes__029_048,faces_ffpp/deepfakes__029_048.npz,1,train
deepfakes__031_163,faces_ffpp/deepfakes__031_163.npz,1,train
deepfakes__032_944,faces_ffpp/deepfakes__032_944.npz,1,train
deepfakes__033_097,faces_ffpp/deepfakes__033_097.npz,1,train
deepfakes__034_590,faces_ffpp/deepfakes__034_590.npz,1,train
deepfakes__035_036,faces_ffpp/deepfakes__035_036.npz,1,train
deepfakes__036_035,faces_ffpp/deepfakes__036_035.npz,1,train
deepfakes__037_072,faces_ffpp/deepfakes__037_072.npz,1,train
deepfakes__038_125,faces_ffpp/deepfakes__038_125.npz,1,train
deepfakes__040_997,faces_ffpp/deepfakes__040_997.npz,1,train
deepfakes__041_063,faces_ffpp/deepfakes__041_063.npz,1,train
deepfakes__042_084,faces_ffpp/deepfakes__042_084.npz,1,train
deepfakes__043_110,faces_ffpp/deepfakes__043_110.npz,1,train
deepfakes__045_889,faces_ffpp/deepfakes__045_889.npz,1,train
deepfakes__046_904,faces_ffpp/deepfakes__046_904.npz,1,train
deepfakes__047_862,faces_ffpp/deepfakes__047_862.npz,1,train
deepfakes__048_029,faces_ffpp/deepfakes__048_029.npz,1,train
deepfakes__049_946,faces_ffpp/deepfakes__049_946.npz,1,train
deepfakes__050_059,faces_ffpp/deepfakes__050_059.npz,1,train
deepfakes__051_332,faces_ffpp/deepfakes__051_332.npz,1,train
deepfakes__052_108,faces_ffpp/deepfakes__052_108.npz,1,train
deepfakes__053_095,faces_ffpp/deepfakes__053_095.npz,1,train
deepfakes__056_996,faces_ffpp/deepfakes__056_996.npz,1,train
deepfakes__057_070,faces_ffpp/deepfakes__057_070.npz,1,train
deepfakes__058_039,faces_ffpp/deepfakes__058_039.npz,1,train
deepfakes__061_080,faces_ffpp/deepfakes__061_080.npz,1,train
deepfakes__062_066,faces_ffpp/deepfakes__062_066.npz,1,train
deepfakes__064_991,faces_ffpp/deepfakes__064_991.npz,1,train
deepfakes__065_089,faces_ffpp/deepfakes__065_089.npz,1,train
deepfakes__068_028,faces_ffpp/deepfakes__068_028.npz,1,train
deepfakes__069_961,faces_ffpp/deepfakes__069_961.npz,1,train
deepfakes__071_054,faces_ffpp/deepfakes__071_054.npz,1,train
deepfakes__073_024,faces_ffpp/deepfakes__073_024.npz,1,train
deepfakes__074_825,faces_ffpp/deepfakes__074_825.npz,1,train
deepfakes__075_977,faces_ffpp/deepfakes__075_977.npz,1,train
deepfakes__077_100,faces_ffpp/deepfakes__077_100.npz,1,train
deepfakes__079_076,faces_ffpp/deepfakes__079_076.npz,1,train
deepfakes__080_061,faces_ffpp/deepfakes__080_061.npz,1,train
deepfakes__081_087,faces_ffpp/deepfakes__081_087.npz,1,train
deepfakes__082_103,faces_ffpp/deepfakes__082_103.npz,1,train
deepfakes__083_213,faces_ffpp/deepfakes__083_213.npz,1,train
deepfakes__084_042,faces_ffpp/deepfakes__084_042.npz,1,train
deepfakes__085_124,faces_ffpp/deepfakes__085_124.npz,1,train
